Institution,CatalogNo,Sex,Age,Year,Month,Day,Long,Lat,Genus,Species,Mass.g,bcpic,bio10,bio11,bio12,bio16,bio17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5
KU,59413,Male,Unknown,1967,2,12,-99.2464304,37.327426,Picoides,pubescens,28.4,19,255,13,631,264,56,0.186321688306195,1.45102879270843,0.55071294017622,-0.568170728759634,0.00317455942176886
KU,59415,Male,Unknown,1967,2,11,-99.5697108,39.9495034,Picoides,pubescens,27.7,19,237,-22,584,263,37,0.613689196430259,1.1002613299557,0.317618210480103,-0.731006019042698,0.00394993287394288
KU,59425,Male,Unknown,1967,2,11,-99.5697108,39.9495034,Picoides,pubescens,28.2,19,237,-22,584,263,37,0.613689196430259,1.1002613299557,0.317618210480103,-0.731006019042698,0.00394993287394288
KU,61786,Male,Unknown,1969,1,25,-99.3940788,39.6834717,Picoides,pubescens,25.8,19,241,-19,587,261,37,0.57408908675917,1.17907321744456,0.354023113410824,-0.744686824526436,-0.00335948631690225
KU,67668,Male,Unknown,1967,2,11,-99.5697108,39.9495034,Picoides,pubescens,27.3,19,237,-22,584,263,37,0.613689196430259,1.1002613299557,0.317618210480103,-0.731006019042698,0.00394993287394288
UMMZ,227345,Male,Unknown,1986,5,17,-100.211277,35.8912752,Picoides,pubescens,22,19,260,31,540,224,45,0.275719786640503,1.7548900665491,0.532514214897354,-0.418487209683841,-0.0168423523789113
UMMZ,227344,Male,Unknown,1986,5,17,-100.211277,35.8912752,Picoides,pubescens,21,19,260,31,540,224,45,0.275719786640503,1.7548900665491,0.532514214897354,-0.418487209683841,-0.0168423523789113
KU,59392,Female,Adult,1967,2,12,-99.2464304,37.327426,Picoides,villosus,69.7,19,255,13,631,264,56,0.186321688306195,1.45102879270843,0.55071294017622,-0.568170728759634,0.00317455942176886
KU,59386,Female,Unknown,1967,2,11,-100.4903539,39.8510785,Picoides,villosus,72.3,19,236,-13,539,261,36,0.622961194618839,1.16193089728033,0.278030257312694,-0.629544185419815,0.0490134030735312
KU,59388,Female,Unknown,1967,2,11,-99.5697108,39.9495034,Picoides,villosus,67.6,19,237,-22,584,263,37,0.613689196430259,1.1002613299557,0.317618210480103,-0.731006019042698,0.00394993287394288
KU,61785,Female,Unknown,1969,1,25,-99.4767084,39.6834717,Picoides,villosus,65.9,19,241,-18,578,259,37,0.581484309934697,1.1903420554214,0.355234059473859,-0.72988761763898,0.00284797208110948
KU,57005,Male,Unknown,1967,3,18,-101.3448009,38.9122703,Picoides,villosus,76.2,19,240,-6,455,223,28,0.754034376644398,1.37097897579169,0.305551775377786,-0.554415403803323,0.0383182434084087
KU,59387,Male,Unknown,1967,2,11,-100.4903539,39.8510785,Picoides,villosus,75.6,19,236,-13,539,261,36,0.622961194618839,1.16193089728033,0.278030257312694,-0.629544185419815,0.0490134030735312
KU,59391,Male,Unknown,1967,2,11,-99.5697108,39.9495034,Picoides,villosus,77,19,237,-22,584,263,37,0.613689196430259,1.1002613299557,0.317618210480103,-0.731006019042698,0.00394993287394288
KU,59136,Male,Unknown,1967,11,20,-100.4121909,37.0056736,Picoides,villosus,75.5,19,256,15,531,234,45,0.374231521812427,1.6037436988006,0.52518130393215,-0.521160882325176,0.0231546689979834
UMMZ,227420,Male,Unknown,1986,5,16,-100.2734184,35.9039989,Picoides,villosus,69,19,260,32,536,222,45,0.278336284002706,1.76364712245325,0.533145339671031,-0.405719047282116,-0.0170296889860301
KU,34177,Unknown,Unknown,1957,7,27,-98.582322,38.1942228,Picoides,villosus,63.9,19,258,5,659,271,56,0.169372869670883,1.43628587026335,0.593683168087787,-0.68572930043339,-0.0101681104934211
TCWC,16254,Male,Unknown,2011,5,14,-98.0844833,29.9643,Picoides,pubescens,23.3,20,277,102,862,285,156,-1.11797558041912,1.64057860670128,1.27733536057525,0.216719151471694,0.0499959912926886
MVZ,124898,Male,Adult,1952,2,7,-97.64218,30.22127,Picoides,pubescens,25.7,21,287,110,811,269,157,-1.14509202485633,1.87220533888854,1.40058334444236,0.230293646224632,0.0826247221353168
MVZ,133068,Male,Adult,1954,1,28,-96.25091,30.55615,Picoides,pubescens,25.2,21,283,107,1021,309,207,-1.60088694499581,1.40841621442383,1.69476114255353,0.300284508592271,0.0671951036023664
TCWC,16570,Male,Unknown,2011,7,7,-96.08355,30.4691667,Picoides,pubescens,21,21,282,105,1047,309,220,-1.66409030451886,1.30341892055256,1.79658310497353,0.334701545837989,0.0749233784738426
TCWC,16571,Male,Unknown,2011,7,7,-96.08355,30.4691667,Picoides,pubescens,18.9,21,282,105,1047,309,220,-1.66409030451886,1.30341892055256,1.79658310497353,0.334701545837989,0.0749233784738426
WFVZ,50952,Male,Unknown,1958,9,11,-96.9337463,32.9427083,Picoides,villosus,66.4,21,286,80,899,311,158,-1.15356820382305,1.61719617757548,1.41354671569641,-0.0996989534356189,0.0877141519043401
OSUM,OSUM Birds B 7077,Female,Unknown,NA,NA,NA,-83.3044,40.8424,Picoides,pubescens,21.5,22,216,-26,906,289,170,-0.162325271282405,-0.100636919213572,1.13970987713722,-0.195592401438925,0.0606897461283047
OSUM,OSUM Birds B 8351,Female,Unknown,NA,NA,NA,-83.0002,40.2503,Picoides,pubescens,28,22,213,-22,959,307,181,-0.300163144356927,-0.220667833616078,1.15017542293033,-0.13660122444202,0.0676640078618048
CUMV,40754,Female,Unknown,1956,6,10,-97.0150418,41.4334329,Picoides,pubescens,27.2000007629,22,233,-44,720,297,55,0.479300445786852,0.73687097212751,0.423220184798606,-0.905586882345163,-0.0238984328839861
KU,55839,Female,Unknown,1966,2,25,-95.2253214,38.9927314,Picoides,pubescens,28.2,22,248,-1,960,367,92,-0.37720225014352,0.848459796501374,0.609845229595501,-0.753810853688393,-0.0520101472442015
KU,59410,Female,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,pubescens,25.9,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59420,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,26.5,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59428,Female,Unknown,1966,12,19,-95.7356074,37.6789414,Picoides,pubescens,24.3,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59429,Female,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,pubescens,28.1,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59430,Female,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,28.1,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59432,Female,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,25.6,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59433,Female,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,26.1,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59434,Female,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,pubescens,23.6,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59437,Female,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,27.7,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59440,Female,Unknown,1967,12,19,-95.7356074,37.6789414,Picoides,pubescens,23.9,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59442,Female,Unknown,1966,12,22,-95.1715552,38.9524093,Picoides,pubescens,28.1,22,248,0,961,366,94,-0.38995420359433,0.843943429656475,0.624990432002713,-0.736607256533764,-0.0498741233321227
KU,63891,Female,Unknown,1968,2,24,-95.2598661,38.9259634,Picoides,pubescens,29.1,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
KU,92333,Female,Unknown,2001,11,10,-95.2,39.0333333,Picoides,pubescens,27.5,22,247,-2,965,368,93,-0.376749530428386,0.819144174413977,0.608430972102256,-0.751554736752715,-0.053072141225365
KU,59397,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,25.8,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59398,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,27.9,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59407,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,27.3,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59419,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,28.5,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59422,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,27.9,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59423,Female,Unknown,1966,12,22,-95.1715552,38.9524093,Picoides,pubescens,27.7,22,248,0,961,366,94,-0.38995420359433,0.843943429656475,0.624990432002713,-0.736607256533764,-0.0498741233321227
KU,59427,Female,Unknown,1966,12,19,-95.7356074,37.6789414,Picoides,pubescens,26.4,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59438,Female,Unknown,1967,12,19,-95.7356074,37.6789414,Picoides,pubescens,27.8,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59444,Female,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,29.2,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,63890,Female,Unknown,1968,2,24,-95.2598661,38.9259634,Picoides,pubescens,26.9,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
KU,85701,Female,Unknown,1989,2,23,-95.2598661,38.9549568,Picoides,pubescens,26,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
KU,86129,Female,Unknown,1994,2,26,-95.2598661,38.9549568,Picoides,pubescens,29,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
KU,110240,Female,Unknown,2007,3,5,-95.2,39.0333333,Picoides,pubescens,28,22,247,-2,965,368,93,-0.376749530428386,0.819144174413977,0.608430972102256,-0.751554736752715,-0.053072141225365
KU,111441,Female,Unknown,2008,3,4,-94.4026944,39.8206944,Picoides,pubescens,28,22,233,-32,923,337,90,-0.0113703946086446,0.495578153759851,0.58690727625177,-0.808515399111117,-0.081118354022367
KU,117223,Female,Unknown,2009,12,12,-95.4166667,38.95,Picoides,pubescens,28,22,247,-4,934,359,88,-0.296363309440945,0.855342232893406,0.591777815426942,-0.762206727710711,-0.0502377699787676
KU,59406,Male,Adult,1967,4,22,-95.2864532,39.0223911,Picoides,pubescens,17.2,22,248,-2,959,368,91,-0.36870369053214,0.847938970076179,0.603095606846035,-0.767057002416403,-0.0510072988320609
WFVZ,33415,Male,Adult,1983,2,26,-86.9086075,40.4267349,Picoides,pubescens,28,22,222,-29,941,297,163,-0.203721532427564,-0.0103388160333082,1.13754579756796,-0.333986400653964,0.0187574126218223
OSUM,OSUM Birds B 7079,Male,Unknown,1935,5,30,-83.0002,40.2503,Picoides,pubescens,15.7,22,213,-22,959,307,181,-0.300163144356927,-0.220667833616078,1.15017542293033,-0.13660122444202,0.0676640078618048
OSUM,OSUM Birds B 7078,Male,Unknown,NA,NA,NA,-83.3044,40.8424,Picoides,pubescens,27.1,22,216,-26,906,289,170,-0.162325271282405,-0.100636919213572,1.13970987713722,-0.195592401438925,0.0606897461283047
OSUM,OSUM Birds B 7080,Male,Unknown,NA,NA,NA,-83.3044,40.8424,Picoides,pubescens,21.9,22,216,-26,906,289,170,-0.162325271282405,-0.100636919213572,1.13970987713722,-0.195592401438925,0.0606897461283047
OSUM,OSUM Birds B 8353,Male,Unknown,NA,NA,NA,-83.0002,40.2503,Picoides,pubescens,25,22,213,-22,959,307,181,-0.300163144356927,-0.220667833616078,1.15017542293033,-0.13660122444202,0.0676640078618048
OSUM,OSUM Birds B 7074,Male,Unknown,NA,NA,NA,-89.2504,40.0003,Picoides,pubescens,27.1,22,232,-22,945,298,157,-0.283667780459294,0.211862223956396,1.17002051601676,-0.403325125262604,0.000980627888042651
KU,59132,Male,Unknown,1967,11,18,-95.7356074,37.6789414,Picoides,pubescens,27.7,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59409,Male,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,26.5,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59418,Male,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,25.9,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59421,Male,Unknown,1967,3,4,-95.3019171,39.9750312,Picoides,pubescens,26.4,22,240,-27,893,340,77,-0.00388245273938582,0.710880100610427,0.535335681628684,-0.881061112020221,-0.0736636146268868
KU,59424,Male,Unknown,1966,12,22,-95.1715552,38.9524093,Picoides,pubescens,27.2,22,248,0,961,366,94,-0.38995420359433,0.843943429656475,0.624990432002713,-0.736607256533764,-0.0498741233321227
KU,59441,Male,Unknown,1967,12,19,-95.7356074,37.6789414,Picoides,pubescens,25.1,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,59443,Male,Unknown,1966,12,22,-95.1715552,38.9524093,Picoides,pubescens,26.7,22,248,0,961,366,94,-0.38995420359433,0.843943429656475,0.624990432002713,-0.736607256533764,-0.0498741233321227
KU,83772,Male,Unknown,1987,10,23,-95.4370307,38.873728,Picoides,pubescens,28.4,22,247,-4,934,357,88,-0.292197434799287,0.856716741165766,0.595172336212137,-0.759309892481503,-0.0551185917305461
KU,83996,Male,Unknown,1988,10,24,-95.2030992,38.915446,Picoides,pubescens,25,22,248,0,961,365,93,-0.383617872434071,0.849667877062749,0.618292112737565,-0.739116287345779,-0.0554534065322313
KU,31969,Male,Unknown,1954,3,27,-95.3926933,39.0080643,Picoides,pubescens,26.4,22,247,-5,951,367,89,-0.328155511682191,0.830893825513106,0.587851172603092,-0.78498866303634,-0.0488955628054329
KU,59417,Male,Unknown,1967,1,23,-95.1941611,38.8069025,Picoides,pubescens,26.1,22,246,-2,969,365,94,-0.372381674197386,0.798453047259481,0.610694467394269,-0.734852248877542,-0.0630391705685041
KU,59431,Male,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,27.1,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59435,Male,Unknown,1967,12,19,-95.5360794,38.0056315,Picoides,pubescens,26.3,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59436,Male,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,pubescens,27.7,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59439,Male,Unknown,1967,12,19,-95.7356074,37.6789414,Picoides,pubescens,25.2,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,61048,Male,Unknown,1967,11,25,-91.665991,39.6378722,Picoides,pubescens,25.8,22,240,-16,996,326,142,-0.40872961879645,0.400445726973646,1.05736590284467,-0.554677226668281,-0.0401813023746549
KU,61312,Male,Unknown,1967,11,24,-91.047761,40.8323817,Picoides,pubescens,28.6,22,230,-36,894,301,113,0.0335795883478362,0.350420893672738,0.825098932627617,-0.656483092911632,-0.0600063667365599
KU,63889,Male,Unknown,1968,2,11,-95.2598661,38.9404601,Picoides,pubescens,25,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
KU,83771,Male,Unknown,1987,10,23,-95.4370307,38.873728,Picoides,pubescens,31.1,22,247,-4,934,357,88,-0.292197434799287,0.856716741165766,0.595172336212137,-0.759309892481503,-0.0551185917305461
KU,89938,Male,Unknown,1999,2,19,-95.2,39.0333333,Picoides,pubescens,26.8,22,247,-2,965,368,93,-0.376749530428386,0.819144174413977,0.608430972102256,-0.751554736752715,-0.053072141225365
KU,132134,Male,Unknown,2016,4,9,-94.0847,38.1161,Picoides,pubescens,27.5,22,246,3,1051,357,133,-0.626833428357601,0.593172926691467,0.926054822826619,-0.561001090968865,-0.0671328293124248
KU,113108,Male,Unknown,2009,1,19,-92.1523333,40.2571667,Picoides,pubescens,30.7,22,232,-30,942,327,113,-0.111077534899502,0.372090451345779,0.777560376808282,-0.68421027283741,-0.0591421550981856
UMMZ,223962,Male,Unknown,1978,4,16,-83.7833333,42.1666667,Picoides,pubescens,26.65,22,207,-40,825,248,151,0.212276779845597,-0.152642101265144,1.00751611061789,-0.203725161112218,0.00448341985173653
KU,59389,Female,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,villosus,66.2,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,108901,Female,Unknown,1995,8,22,-96.9867931,37.2404823,Picoides,villosus,57.5,22,261,17,865,319,93,-0.367921748733905,1.22503237492684,0.792515468478163,-0.623622754534352,-0.0434173778725686
KU,59394,Female,Unknown,1966,12,19,-95.5360794,38.0056315,Picoides,villosus,60.8,22,252,5,999,360,98,-0.482431935893315,0.898519330048193,0.691253440023286,-0.726388926084859,-0.0999979634844492
KU,59395,Female,Unknown,1967,1,23,-95.1941611,38.8069025,Picoides,villosus,62.6,22,246,-2,969,365,94,-0.372381674197386,0.798453047259481,0.610694467394269,-0.734852248877542,-0.0630391705685041
UMMZ,243282,Female,Unknown,2013,6,22,-83.8091933,42.2106558,Picoides,villosus,55.2,22,205,-42,829,249,153,0.220999627572682,-0.20757195281654,1.00708064157123,-0.19532725624338,0.00759277501967659
UMMZ,152687,Female,Unknown,1953,6,11,-96.1833333,38.4,Picoides,villosus,58.5,22,248,-4,898,355,77,-0.213032820826573,0.947291476967275,0.521150202557553,-0.795346091841176,-0.0478156519762123
OSUM,OSUM Birds B 7082,Male,Unknown,1935,5,30,-83.3044,40.8424,Picoides,villosus,66.5,22,216,-26,906,289,170,-0.162325271282405,-0.100636919213572,1.13970987713722,-0.195592401438925,0.0606897461283047
KU,59393,Male,Unknown,1966,12,19,-95.7356074,37.6789414,Picoides,villosus,72.2,22,254,9,981,353,101,-0.497288412475499,0.950165973817,0.739019363238454,-0.684129175405063,-0.0849946979911521
KU,94291,Male,Unknown,2002,5,26,-95.2598661,38.9549568,Picoides,villosus,57.7,22,248,-1,960,367,93,-0.38145564398295,0.843422603231279,0.618240809253246,-0.749853405261773,-0.0488712749199821
UMMZ,242728,Female,Adult,2011,12,2,-84.1019726,42.3267922,Picoides,pubescens,28.9,23,203,-44,816,249,143,0.299093806459055,-0.1928281719435,0.909566869408043,-0.22606476362789,-0.00766244556146142
UMMZ,99430,Female,Adult,1938,10,29,-83.6422,42.30201,Picoides,pubescens,15.3,23,209,-40,805,242,149,0.240005257185518,-0.0969845203475588,1.0247478158395,-0.214874618721562,0.0104800560396565
UMMZ,135839,Female,Unknown,1947,1,26,-90.2519989,44.0246684,Picoides,pubescens,26.1,23,199,-85,823,312,83,0.661430519643064,-0.2205331646776,0.387370276119613,-0.855613107393068,-0.0365605597459005
UMMZ,233118,Female,Unknown,1992,9,25,-83.7400246,42.2754036,Picoides,pubescens,24.2,23,207,-40,819,245,152,0.220006668944641,-0.15260339363948,1.02169925700066,-0.192985206458909,0.0079748135544446
UMMZ,236518,Female,Unknown,2000,12,31,-83.9158058,42.3326616,Picoides,pubescens,28.2,23,205,-42,812,245,147,0.271099407657876,-0.166059717604132,0.96546759757897,-0.206372725093198,0.000740200588246837
